F,q,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
4,12,10,28,37104,19,56,56.00000000000001,0.35555555555555557
4,12,10,29,34103,17,68,68.0,0.3111111111111111
4,12,10,30,40261,2,99,99.0,0.016666666666666666
4,12,10,31,19027,20,34,34.0,0.3388888888888889
4,12,10,32,86747,4,96,96.0,0.05
4,12,10,33,14824,29,22,22.0,0.5166666666666667
4,12,10,34,40381,10,88,88.0,0.15555555555555556
4,12,10,35,28030,19,39,39.0,0.36666666666666664
4,12,10,36,104326,28,50,50.0,0.4777777777777778
4,12,10,37,73462,10,58,57.99999999999999,0.2722222222222222
4,12,10,38,20930,27,33,33.0,0.4777777777777778
4,12,10,39,45603,18,44,44.0,0.36666666666666664
4,12,10,40,43753,8,89,89.0,0.12777777777777777
4,12,10,41,81249,10,78,78.0,0.21666666666666667
4,12,10,42,76528,3,95,95.0,0.05555555555555555
4,12,10,43,53769,5,78,78.0,0.1111111111111111
4,12,10,44,16547,30,19,19.0,0.55
4,12,10,45,31623,19,45,45.0,0.36666666666666664
4,12,10,46,77643,4,97,97.0,0.06666666666666667
4,12,10,47,46954,23,56,56.00000000000001,0.4444444444444444
4,12,10,48,81583,16,59,59.0,0.3277777777777778
4,12,10,49,34800,5,84,84.0,0.13333333333333333
4,12,10,50,65317,7,91,91.0,0.1111111111111111
4,12,10,51,52798,9,89,89.0,0.16111111111111112
4,12,10,52,41260,10,82,82.0,0.18888888888888888
4,12,10,53,60892,10,48,48.0,0.25
4,12,10,54,65819,9,76,76.0,0.2222222222222222
4,12,10,55,33782,16,47,47.0,0.34444444444444444
4,12,10,56,53137,6,94,94.0,0.10555555555555556
4,12,10,57,75925,5,96,96.0,0.07222222222222222
4,12,10,58,46335,17,66,66.0,0.3055555555555556
4,12,10,59,48210,12,85,85.0,0.18333333333333332
4,12,10,60,38567,23,53,53.0,0.36666666666666664
4,12,10,61,78484,17,74,74.0,0.31666666666666665
4,12,10,62,30946,19,56,56.00000000000001,0.37777777777777777
4,12,10,63,11500,24,25,25.0,0.42777777777777776
4,12,10,64,19556,26,24,24.0,0.48333333333333334
4,12,10,65,45199,6,95,95.0,0.07777777777777778
4,12,10,66,50292,10,88,88.0,0.17222222222222222
4,12,10,67,55650,6,93,93.0,0.08333333333333333
4,12,10,68,11400,47,11,11.0,0.6611111111111111
4,12,10,69,69069,7,94,94.0,0.1
4,12,10,70,61116,11,84,84.0,0.2
4,12,10,71,137847,8,90,90.0,0.12777777777777777
4,12,10,72,51578,16,61,61.0,0.3
4,12,10,73,39270,25,23,23.0,0.5111111111111111
4,12,10,74,50501,9,87,87.0,0.17222222222222222
4,12,10,75,73430,5,93,93.0,0.1
4,12,10,76,59009,7,85,85.0,0.15
4,12,10,77,50964,10,62,62.0,0.2722222222222222
4,12,10,78,62533,19,53,53.0,0.40555555555555556
4,12,10,79,13233,25,25,25.0,0.5055555555555555
4,12,10,80,79995,11,81,81.0,0.20555555555555555
4,12,10,81,16572,35,31,31.0,0.5388888888888889
4,12,10,82,67773,3,98,98.0,0.03333333333333333
4,12,10,83,40544,10,76,76.0,0.19444444444444445
4,12,10,84,62135,9,90,90.0,0.17222222222222222
4,12,10,85,46559,13,71,71.0,0.23333333333333334
4,12,10,86,37247,22,59,59.0,0.38333333333333336
4,12,10,87,29856,11,50,50.0,0.25
4,12,10,88,51379,9,88,88.0,0.18333333333333332
4,12,10,89,47719,12,51,51.0,0.31666666666666665
4,12,10,90,32720,15,61,61.0,0.3055555555555556
4,12,10,91,61748,17,79,79.0,0.26666666666666666
4,12,10,92,55270,3,91,91.0,0.05
4,12,10,93,37263,10,77,77.0,0.2222222222222222
4,12,10,94,80375,11,80,80.0,0.23333333333333334
4,12,10,95,24068,28,20,20.0,0.5333333333333333
4,12,10,96,52096,6,93,93.0,0.11666666666666667
4,12,10,97,36947,15,58,57.99999999999999,0.34444444444444444
4,12,10,98,48452,10,55,55.00000000000001,0.2111111111111111
4,12,10,99,43028,10,72,72.0,0.21666666666666667
4,13,10,0,15798,24,37,37.0,0.45555555555555555
4,13,10,1,82420,19,39,39.0,0.45
4,13,10,2,49142,14,62,62.0,0.3
4,13,10,3,27640,37,28,28.000000000000004,0.5555555555555556
4,13,10,4,38291,20,37,37.0,0.38333333333333336
4,13,10,5,31512,7,55,55.00000000000001,0.17777777777777778
4,13,10,6,42559,13,73,73.0,0.2388888888888889
4,13,10,7,41025,24,55,55.00000000000001,0.4444444444444444
4,13,10,8,37164,19,65,65.0,0.31666666666666665
4,13,10,9,40065,10,87,87.0,0.14444444444444443
4,13,10,10,105300,15,65,65.0,0.3055555555555556
4,13,10,11,107880,9,88,88.0,0.16111111111111112
4,13,10,12,76714,31,56,56.00000000000001,0.42777777777777776
4,13,10,13,13746,41,16,16.0,0.6277777777777778
4,13,10,14,35236,28,38,38.0,0.45
4,13,10,15,48064,5,96,96.0,0.06111111111111111
4,13,10,16,82015,17,69,69.0,0.28888888888888886
4,13,10,17,92511,9,90,90.0,0.15555555555555556
4,13,10,18,40483,20,68,68.0,0.2777777777777778
4,13,10,19,24900,31,50,50.0,0.4722222222222222
4,13,10,20,31542,15,69,69.0,0.28888888888888886
4,13,10,21,54670,12,58,57.99999999999999,0.2777777777777778
4,13,10,22,26659,35,36,36.0,0.5277777777777778
4,13,10,23,30902,11,39,39.0,0.3111111111111111
4,13,10,24,17863,28,27,27.0,0.4888888888888889
4,13,10,25,38616,26,48,48.0,0.4111111111111111
4,13,10,26,11658,41,15,15.0,0.6222222222222222
4,13,10,27,14838,41,18,18.0,0.5944444444444444
4,13,10,28,89737,16,63,63.0,0.3277777777777778
4,13,10,29,39064,10,79,79.0,0.19444444444444445
4,13,10,30,25544,16,47,47.0,0.3111111111111111
4,13,10,31,35595,24,25,25.0,0.49444444444444446
4,13,10,32,55889,4,92,92.0,0.07777777777777778
4,13,10,33,57213,8,91,91.0,0.12222222222222222
4,13,10,34,49931,8,89,89.0,0.11666666666666667
4,13,10,35,20847,43,18,18.0,0.6388888888888888
4,13,10,36,41137,20,70,70.0,0.3333333333333333
4,13,10,37,28143,20,51,51.0,0.4222222222222222
4,13,10,38,23247,16,59,59.0,0.31666666666666665
4,13,10,39,29436,23,29,28.999999999999996,0.45
4,13,10,40,48121,10,77,77.0,0.19444444444444445
4,13,10,41,43817,26,31,31.0,0.49444444444444446
4,13,10,42,64847,19,66,66.0,0.32222222222222224
4,13,10,43,38050,21,52,52.0,0.4166666666666667
4,13,10,44,32682,25,52,52.0,0.42777777777777776
4,13,10,45,79426,11,85,85.0,0.21666666666666667
4,13,10,46,47371,5,78,78.0,0.12222222222222222
4,13,10,47,46999,22,42,42.0,0.4166666666666667
4,13,10,48,57891,7,93,93.0,0.12777777777777777
4,13,10,49,49528,7,92,92.0,0.11666666666666667
4,13,10,50,23506,22,51,51.0,0.3888888888888889
4,13,10,51,20510,18,34,34.0,0.4111111111111111
4,13,10,52,55424,14,67,67.0,0.2611111111111111
4,13,10,53,10791,41,17,17.0,0.6277777777777778
4,13,10,54,108797,13,83,83.0,0.24444444444444444
4,13,10,55,120694,23,45,45.0,0.4166666666666667
4,13,10,56,43515,27,44,44.0,0.5222222222222223
4,13,10,57,37089,21,26,26.0,0.4166666666666667
4,13,10,58,45495,33,25,25.0,0.5611111111111111
4,13,10,59,61146,10,40,40.0,0.29444444444444445
4,13,10,60,64203,19,60,60.0,0.3277777777777778
4,13,10,61,72364,30,43,43.0,0.49444444444444446
4,13,10,62,31770,17,54,54.0,0.34444444444444444
4,13,10,63,33461,22,42,42.0,0.3888888888888889
4,13,10,64,61084,15,69,69.0,0.3111111111111111
4,13,10,65,32932,22,45,45.0,0.4111111111111111
4,13,10,66,72777,8,82,82.0,0.17222222222222222
4,13,10,67,8223,39,17,17.0,0.6055555555555555
4,13,10,68,52874,18,47,47.0,0.35
4,13,10,69,34019,42,29,28.999999999999996,0.6166666666666667
4,13,10,70,36631,39,27,27.0,0.6166666666666667
4,13,10,71,14495,37,25,25.0,0.5777777777777777
4,13,10,72,60897,10,86,86.0,0.16111111111111112
4,13,10,73,20903,28,22,22.0,0.5277777777777778
4,13,10,74,44408,43,23,23.0,0.6388888888888888
4,13,10,75,55372,6,88,88.0,0.12777777777777777
4,13,10,76,65664,10,88,88.0,0.15555555555555556
4,13,10,77,25075,37,39,39.0,0.5166666666666667
4,13,10,78,9598,35,12,12.0,0.5888888888888889
4,13,10,79,45969,25,47,47.0,0.45
4,13,10,80,74575,22,68,68.0,0.3888888888888889
4,13,10,81,14625,36,17,17.0,0.5666666666666667
4,13,10,82,20740,22,31,31.0,0.4166666666666667
4,13,10,83,40578,11,78,78.0,0.23333333333333334
4,13,10,84,67643,8,89,89.0,0.11666666666666667
4,13,10,85,73911,24,46,46.0,0.4
4,13,10,86,12043,30,29,28.999999999999996,0.5222222222222223
4,13,10,87,82970,21,50,50.0,0.40555555555555556
4,13,10,88,13206,28,30,30.0,0.45555555555555555
4,13,10,89,6945,54,7,7.000000000000001,0.7277777777777777
4,13,10,90,27352,33,18,18.0,0.55
4,13,10,91,87942,28,64,64.0,0.4444444444444444
4,13,10,92,51086,6,90,90.0,0.10555555555555556
4,13,10,93,26058,12,43,43.0,0.2722222222222222
4,13,10,94,59948,6,94,94.0,0.08333333333333333
4,13,10,95,48431,7,92,92.0,0.13333333333333333
4,13,10,96,64257,13,87,87.0,0.2111111111111111
4,13,10,97,8071,41,11,11.0,0.6277777777777778
4,13,10,98,24628,38,27,27.0,0.5666666666666667
4,13,10,99,14852,31,24,24.0,0.5055555555555555
4,14,10,0,10916,43,17,17.0,0.65
4,14,10,1,15163,27,18,18.0,0.5277777777777778
4,14,10,2,85601,14,79,79.0,0.23333333333333334
4,14,10,3,27453,26,33,33.0,0.4888888888888889
4,14,10,4,10872,40,14,14.000000000000002,0.6055555555555555
4,14,10,5,57221,22,49,49.0,0.4222222222222222
4,14,10,6,65097,24,59,59.0,0.4111111111111111
4,14,10,7,36392,5,89,89.0,0.12777777777777777
4,14,10,8,62389,7,86,86.0,0.15
4,14,10,9,2797,47,11,11.0,0.6777777777777778
4,14,10,10,31230,27,51,51.0,0.4388888888888889
4,14,10,11,46760,26,31,31.0,0.5055555555555555
4,14,10,12,80372,13,53,53.0,0.3055555555555556
4,14,10,13,50596,20,74,74.0,0.3388888888888889
4,14,10,14,47322,26,58,57.99999999999999,0.4166666666666667
4,14,10,15,58066,22,39,39.0,0.4388888888888889
4,14,10,16,49189,13,66,66.0,0.26666666666666666
4,14,10,17,14352,37,17,17.0,0.6
4,14,10,18,36811,19,66,66.0,0.35555555555555557
4,14,10,19,40573,21,66,66.0,0.35
4,14,10,20,14757,40,12,12.0,0.6222222222222222
4,14,10,21,45472,33,39,39.0,0.5222222222222223
4,14,10,22,30504,32,24,24.0,0.5722222222222222
4,14,10,23,14863,26,40,40.0,0.4722222222222222
4,14,10,24,11989,24,36,36.0,0.4166666666666667
4,14,10,25,74184,26,30,30.0,0.4777777777777778
4,14,10,26,13755,28,32,32.0,0.4722222222222222
4,14,10,27,26256,34,41,41.0,0.4888888888888889
4,14,10,28,38978,25,43,43.0,0.4166666666666667
4,14,10,29,65926,10,83,83.0,0.19444444444444445
4,14,10,30,12393,40,18,18.0,0.5944444444444444
4,14,10,31,53307,10,83,83.0,0.17222222222222222
4,14,10,32,7902,40,17,17.0,0.5888888888888889
4,14,10,33,58939,22,61,61.0,0.35
4,14,10,34,69614,9,86,86.0,0.18888888888888888
4,14,10,35,37604,30,34,34.0,0.5111111111111111
4,14,10,36,9190,39,26,26.0,0.5666666666666667
4,14,10,37,12315,51,17,17.0,0.6888888888888889
4,14,10,38,87388,13,74,74.0,0.25
4,14,10,39,59077,36,37,37.0,0.5444444444444444
4,14,10,40,34817,25,46,46.0,0.4111111111111111
4,14,10,41,33011,12,55,55.00000000000001,0.25555555555555554
4,14,10,42,57637,13,79,79.0,0.2222222222222222
4,14,10,43,20936,30,28,28.000000000000004,0.4722222222222222
4,14,10,44,46929,18,48,48.0,0.37222222222222223
4,14,10,45,11985,43,15,15.0,0.6388888888888888
4,14,10,46,44063,35,32,32.0,0.5333333333333333
4,14,10,47,5148,54,9,9.0,0.7222222222222222
4,14,10,48,13106,42,19,19.0,0.6222222222222222
4,14,10,49,41634,14,74,74.0,0.24444444444444444
4,14,10,50,45699,17,69,69.0,0.2777777777777778
4,14,10,51,35406,19,40,40.0,0.36666666666666664
4,14,10,52,27199,31,46,46.0,0.45
4,14,10,53,89387,11,86,86.0,0.2
4,14,10,54,49094,15,73,73.0,0.3
4,14,10,55,48624,13,86,86.0,0.18888888888888888
4,14,10,56,54523,25,47,47.0,0.4444444444444444
4,14,10,57,27034,43,31,31.0,0.5722222222222222
4,14,10,58,57452,18,81,81.0,0.2722222222222222
4,14,10,59,8723,51,13,13.0,0.7
4,14,10,60,58076,13,80,80.0,0.2722222222222222
4,14,10,61,27978,25,58,57.99999999999999,0.37777777777777777
4,14,10,62,72473,19,76,76.0,0.3
4,14,10,63,23878,35,40,40.0,0.5555555555555556
4,14,10,64,19445,32,25,25.0,0.5444444444444444
4,14,10,65,14088,36,21,21.0,0.5833333333333334
4,14,10,66,35409,15,83,83.0,0.24444444444444444
4,14,10,67,32071,13,63,63.0,0.2777777777777778
4,14,10,68,72030,30,47,47.0,0.5
4,14,10,69,37876,32,33,33.0,0.5333333333333333
4,14,10,70,61924,30,36,36.0,0.5
4,14,10,71,50987,12,68,68.0,0.3111111111111111
4,14,10,72,14880,37,16,16.0,0.6055555555555555
4,14,10,73,29513,23,51,51.0,0.4222222222222222
4,14,10,74,12682,57,12,12.0,0.7388888888888889
4,14,10,75,22559,28,19,19.0,0.5166666666666667
4,14,10,76,55095,19,59,59.0,0.37222222222222223
4,14,10,77,37300,20,58,57.99999999999999,0.35555555555555557
4,14,10,78,54769,27,36,36.0,0.4666666666666667
4,14,10,79,149675,13,75,75.0,0.29444444444444445
4,14,10,80,43708,47,18,18.0,0.6611111111111111
4,14,10,81,83423,20,52,52.0,0.40555555555555556
4,14,10,82,28762,25,54,54.0,0.3888888888888889
4,14,10,83,22785,24,25,25.0,0.4444444444444444
4,14,10,84,57826,15,77,77.0,0.2222222222222222
4,14,10,85,21175,33,33,33.0,0.5277777777777778
4,14,10,86,65122,36,24,24.0,0.5777777777777777
4,14,10,87,15372,29,20,20.0,0.5277777777777778
4,14,10,88,75528,16,40,40.0,0.37777777777777777
4,14,10,89,84205,15,78,78.0,0.2777777777777778
4,14,10,90,36582,31,35,35.0,0.46111111111111114
4,14,10,91,70680,15,79,79.0,0.2611111111111111
4,14,10,92,15088,32,18,18.0,0.55
4,14,10,93,82544,7,84,84.0,0.16111111111111112
4,14,10,94,13003,33,25,25.0,0.5111111111111111
4,14,10,95,32815,24,46,46.0,0.42777777777777776
4,14,10,96,12190,36,29,28.999999999999996,0.5555555555555556
4,14,10,97,12477,43,16,16.0,0.65
4,14,10,98,36609,20,58,57.99999999999999,0.3611111111111111
4,14,10,99,58104,14,74,74.0,0.25555555555555554
4,15,10,0,16414,36,16,16.0,0.6111111111111112
4,15,10,1,20714,39,40,40.0,0.5555555555555556
4,15,10,2,31214,42,17,17.0,0.6444444444444445
4,15,10,3,79432,20,69,69.0,0.3888888888888889
4,15,10,4,15828,18,35,35.0,0.35
4,15,10,5,41879,39,36,36.0,0.5722222222222222
4,15,10,6,63882,31,53,53.0,0.4777777777777778
4,15,10,7,62391,9,91,91.0,0.15555555555555556
4,15,10,8,60248,16,78,78.0,0.2611111111111111
4,15,10,9,11915,60,12,12.0,0.7666666666666667
4,15,10,10,17546,34,26,26.0,0.5333333333333333
4,15,10,11,120616,18,70,70.0,0.36666666666666664
4,15,10,12,19516,33,49,49.0,0.48333333333333334
4,15,10,13,47578,7,93,93.0,0.08333333333333333
4,15,10,14,34155,23,40,40.0,0.5
4,15,10,15,35777,36,43,43.0,0.5611111111111111
4,15,10,16,32236,28,26,26.0,0.5111111111111111
4,15,10,17,50208,11,72,72.0,0.2222222222222222
4,15,10,18,20854,28,33,33.0,0.45
4,15,10,19,27663,28,42,42.0,0.5055555555555555
4,15,10,20,13275,38,18,18.0,0.5777777777777777
4,15,10,21,15463,35,28,28.000000000000004,0.55
4,15,10,22,56264,29,50,50.0,0.45555555555555555
4,15,10,23,30449,16,69,69.0,0.26666666666666666
4,15,10,24,13245,30,33,33.0,0.4888888888888889
4,15,10,25,14715,46,17,17.0,0.6444444444444445
4,15,10,26,34501,17,47,47.0,0.35
4,15,10,27,31768,24,61,61.0,0.3888888888888889
4,15,10,28,76605,15,74,74.0,0.2833333333333333
4,15,10,29,65633,19,75,75.0,0.34444444444444444
4,15,10,30,12491,35,16,16.0,0.5777777777777777
4,15,10,31,54193,28,46,46.0,0.4666666666666667
4,15,10,32,31372,36,23,23.0,0.5722222222222222
4,15,10,33,36988,33,43,43.0,0.46111111111111114
4,15,10,34,60500,16,73,73.0,0.2722222222222222
4,15,10,35,66610,18,67,67.0,0.34444444444444444
4,15,10,36,19539,40,26,26.0,0.5944444444444444
4,15,10,37,42796,15,80,80.0,0.24444444444444444
4,15,10,38,53933,14,74,74.0,0.23333333333333334
4,15,10,39,18869,29,22,22.0,0.5444444444444444
4,15,10,40,45113,37,33,33.0,0.5777777777777777
4,15,10,41,6391,56,8,8.0,0.7444444444444445
4,15,10,42,38686,15,57,56.99999999999999,0.32222222222222224
4,15,10,43,14783,34,15,15.0,0.5666666666666667
4,15,10,44,15895,40,12,12.0,0.5888888888888889
4,15,10,45,41999,23,47,47.0,0.4111111111111111
4,15,10,46,62693,14,72,72.0,0.3
4,15,10,47,11638,51,16,16.0,0.6833333333333333
4,15,10,48,35871,43,36,36.0,0.6055555555555555
4,15,10,49,44568,23,64,64.0,0.37777777777777777
4,15,10,50,6194,50,9,9.0,0.7
4,15,10,51,43520,21,58,57.99999999999999,0.35
4,15,10,52,26985,26,31,31.0,0.46111111111111114
4,15,10,53,10540,45,12,12.0,0.6611111111111111
4,15,10,54,61818,13,81,81.0,0.22777777777777777
4,15,10,55,42993,22,46,46.0,0.4444444444444444
4,15,10,56,12679,32,28,28.000000000000004,0.5166666666666667
4,15,10,57,15600,45,23,23.0,0.6388888888888888
4,15,10,58,65958,23,62,62.0,0.39444444444444443
4,15,10,59,177742,20,68,68.0,0.35555555555555557
4,15,10,60,11765,45,16,16.0,0.6666666666666666
4,15,10,61,14091,44,22,22.0,0.6111111111111112
4,15,10,62,17018,21,30,30.0,0.36666666666666664
4,15,10,63,65317,12,74,74.0,0.24444444444444444
4,15,10,64,32876,17,58,57.99999999999999,0.3611111111111111
4,15,10,65,21694,35,19,19.0,0.5722222222222222
4,15,10,66,57187,26,63,63.0,0.42777777777777776
4,15,10,67,32314,16,67,67.0,0.28888888888888886
4,15,10,68,18974,28,29,28.999999999999996,0.4888888888888889
4,15,10,69,9890,45,9,9.0,0.6722222222222223
4,15,10,70,43128,25,56,56.00000000000001,0.4111111111111111
4,15,10,71,7940,41,17,17.0,0.6111111111111112
4,15,10,72,85925,23,64,64.0,0.38333333333333336
4,15,10,73,10176,45,16,16.0,0.65
4,15,10,74,50111,31,35,35.0,0.5222222222222223
4,15,10,75,33882,42,40,40.0,0.5944444444444444
4,15,10,76,146093,23,52,52.0,0.42777777777777776
4,15,10,77,26549,43,27,27.0,0.6333333333333333
4,15,10,78,82921,16,81,81.0,0.2722222222222222
4,15,10,79,28189,42,35,35.0,0.6055555555555555
4,15,10,80,59187,15,64,64.0,0.31666666666666665
4,15,10,81,27835,21,40,40.0,0.38333333333333336
4,15,10,82,89565,25,54,54.0,0.46111111111111114
4,15,10,83,23699,32,38,38.0,0.5277777777777778
4,15,10,84,17057,32,36,36.0,0.5555555555555556
4,15,10,85,12151,34,16,16.0,0.5555555555555556
4,15,10,86,5278,54,10,10.0,0.7277777777777777
4,15,10,87,28330,41,17,17.0,0.6055555555555555
4,15,10,88,10842,38,21,21.0,0.5944444444444444
4,15,10,89,21744,25,54,54.0,0.3888888888888889
4,15,10,90,34781,21,36,36.0,0.4
4,15,10,91,16585,35,19,19.0,0.5555555555555556
4,15,10,92,11720,50,17,17.0,0.6777777777777778
4,15,10,93,35417,30,44,44.0,0.5
4,15,10,94,17217,35,25,25.0,0.5611111111111111
4,15,10,95,40539,44,14,14.000000000000002,0.6444444444444445
4,15,10,96,16216,46,20,20.0,0.6444444444444445
4,15,10,97,25280,21,38,38.0,0.4166666666666667
4,15,10,98,17400,49,22,22.0,0.6833333333333333
4,15,10,99,51338,27,54,54.0,0.42777777777777776
4,16,10,0,33980,22,31,31.0,0.4777777777777778
4,16,10,1,50537,22,72,72.0,0.35555555555555557
4,16,10,2,52095,28,49,49.0,0.5166666666666667
4,16,10,3,37992,30,43,43.0,0.4722222222222222
4,16,10,4,20351,51,20,20.0,0.6888888888888889
4,16,10,5,14387,44,11,11.0,0.6555555555555556
4,16,10,6,18123,48,13,13.0,0.7
4,16,10,7,11767,39,25,25.0,0.55
4,16,10,8,9925,43,16,16.0,0.6444444444444445
4,16,10,9,17399,51,15,15.0,0.7
4,16,10,10,41272,28,40,40.0,0.49444444444444446
4,16,10,11,13832,44,23,23.0,0.6222222222222222
4,16,10,12,88469,20,78,78.0,0.28888888888888886
4,16,10,13,56346,32,47,47.0,0.5277777777777778
4,16,10,14,15915,33,23,23.0,0.5055555555555555
4,16,10,15,19921,45,33,33.0,0.6222222222222222
4,16,10,16,8140,62,11,11.0,0.7777777777777778
4,16,10,17,103094,15,79,79.0,0.2611111111111111
4,16,10,18,26670,34,24,24.0,0.5055555555555555
4,16,10,19,34548,23,35,35.0,0.46111111111111114
4,16,10,20,58949,26,34,34.0,0.46111111111111114
4,16,10,21,27088,38,36,36.0,0.5888888888888889
4,16,10,22,34400,42,21,21.0,0.6388888888888888
4,16,10,23,10485,54,13,13.0,0.7222222222222222
4,16,10,24,14393,41,15,15.0,0.6222222222222222
4,16,10,25,51268,37,45,45.0,0.55
4,16,10,26,97716,29,52,52.0,0.5055555555555555
4,16,10,27,24714,39,19,19.0,0.6166666666666667
4,16,10,28,12366,35,24,24.0,0.5277777777777778
4,16,10,29,43770,37,37,37.0,0.55
4,16,10,30,43243,31,44,44.0,0.4888888888888889
4,16,10,31,7652,51,14,14.000000000000002,0.6944444444444444
4,16,10,32,19744,49,13,13.0,0.6944444444444444
4,16,10,33,10772,49,14,14.000000000000002,0.6722222222222223
4,16,10,34,20291,46,25,25.0,0.6333333333333333
4,16,10,35,53273,35,50,50.0,0.46111111111111114
4,16,10,36,4877,45,16,16.0,0.6444444444444445
4,16,10,37,6342,55,13,13.0,0.7222222222222222
4,16,10,38,63411,9,92,92.0,0.12777777777777777
4,16,10,39,37405,36,31,31.0,0.55
4,16,10,40,11554,48,13,13.0,0.6611111111111111
4,16,10,41,36012,42,30,30.0,0.6111111111111112
4,16,10,42,63815,32,39,39.0,0.5166666666666667
4,16,10,43,9071,39,13,13.0,0.6166666666666667
4,16,10,44,15647,36,19,19.0,0.5666666666666667
4,16,10,45,13874,27,23,23.0,0.55
4,16,10,46,9950,35,17,17.0,0.5666666666666667
4,16,10,47,71083,24,59,59.0,0.4166666666666667
4,16,10,48,68674,21,64,64.0,0.37222222222222223
4,16,10,49,18154,50,16,16.0,0.7111111111111111
4,16,10,50,17712,49,19,19.0,0.6666666666666666
4,16,10,51,11065,53,10,10.0,0.7166666666666667
4,16,10,52,16929,31,17,17.0,0.5611111111111111
4,16,10,53,20124,39,21,21.0,0.6
4,16,10,54,10176,44,16,16.0,0.6333333333333333
4,16,10,55,61152,12,85,85.0,0.20555555555555555
4,16,10,56,53068,18,80,80.0,0.2777777777777778
4,16,10,57,19803,46,16,16.0,0.6777777777777778
4,16,10,58,19081,56,19,19.0,0.7222222222222222
4,16,10,59,11566,40,17,17.0,0.6055555555555555
4,16,10,60,12624,25,27,27.0,0.46111111111111114
4,16,10,61,8183,49,8,8.0,0.6888888888888889
4,16,10,62,51238,13,80,80.0,0.25
4,16,10,63,31715,40,54,54.0,0.5388888888888889
4,16,10,64,27873,26,49,49.0,0.46111111111111114
4,16,10,65,4807,56,6,6.0,0.75
4,16,10,66,40720,19,72,72.0,0.3111111111111111
4,16,10,67,55521,26,62,62.0,0.42777777777777776
4,16,10,68,30246,26,26,26.0,0.4777777777777778
4,16,10,69,47583,25,55,55.00000000000001,0.43333333333333335
4,16,10,70,17100,36,18,18.0,0.5777777777777777
4,16,10,71,8105,51,17,17.0,0.7
4,16,10,72,67176,16,51,51.0,0.29444444444444445
4,16,10,73,12958,36,17,17.0,0.5833333333333334
4,16,10,74,21480,38,21,21.0,0.6222222222222222
4,16,10,75,47210,28,57,56.99999999999999,0.4222222222222222
4,16,10,76,8315,48,10,10.0,0.6888888888888889
4,16,10,77,28953,39,43,43.0,0.55
4,16,10,78,43180,43,32,32.0,0.6277777777777778
4,16,10,79,33139,30,35,35.0,0.4888888888888889
4,16,10,80,57421,19,74,74.0,0.2722222222222222
4,16,10,81,75898,16,83,83.0,0.26666666666666666
4,16,10,82,33512,42,22,22.0,0.6388888888888888
4,16,10,83,25655,33,29,28.999999999999996,0.5611111111111111
4,16,10,84,69403,26,45,45.0,0.4888888888888889
4,16,10,85,11496,40,11,11.0,0.6
4,16,10,86,19507,42,14,14.000000000000002,0.65
4,16,10,87,44945,35,32,32.0,0.5722222222222222
4,16,10,88,43747,14,81,81.0,0.22777777777777777
4,16,10,89,20879,34,34,34.0,0.5
4,16,10,90,33869,33,28,28.000000000000004,0.55
4,16,10,91,39070,19,73,73.0,0.3111111111111111
4,16,10,92,58535,24,71,71.0,0.37222222222222223
4,16,10,93,10444,43,29,28.999999999999996,0.5833333333333334
4,16,10,94,13068,40,30,30.0,0.5944444444444444
4,16,10,95,43658,33,47,47.0,0.5111111111111111
4,16,10,96,37094,24,74,74.0,0.32222222222222224
4,16,10,97,42052,16,72,72.0,0.2833333333333333
4,16,10,98,31044,30,34,34.0,0.5111111111111111
4,16,10,99,33833,40,40,40.0,0.5555555555555556
4,17,10,0,20980,43,29,28.999999999999996,0.6111111111111112
4,17,10,1,13512,38,23,23.0,0.5888888888888889
4,17,10,2,14023,63,10,10.0,0.7833333333333333
4,17,10,3,41336,39,32,32.0,0.6111111111111112
4,17,10,4,74878,27,55,55.00000000000001,0.42777777777777776
4,17,10,5,33533,33,29,28.999999999999996,0.55
4,17,10,6,15531,46,28,28.000000000000004,0.6388888888888888
4,17,10,7,59830,31,59,59.0,0.4722222222222222
4,17,10,8,3635,64,12,12.0,0.7833333333333333
4,17,10,9,33114,51,35,35.0,0.6611111111111111
4,17,10,10,51700,44,32,32.0,0.6
4,17,10,11,23023,61,17,17.0,0.7722222222222223
4,17,10,12,10098,48,19,19.0,0.6611111111111111
4,17,10,13,18932,44,28,28.000000000000004,0.6166666666666667
4,17,10,14,19261,44,22,22.0,0.6444444444444445
4,17,10,15,12117,50,11,11.0,0.7
