correlation,grid_size,run_id,steps_to_convergence,unique_cultures,largest_domain_size,largest_domain_percentage,avg_cultural_distance
0.25,10,168,47957,1,100,100.0,0.0
0.25,10,169,28483,1,100,100.0,0.0
0.25,10,170,37139,1,100,100.0,0.0
0.25,10,171,25871,1,100,100.0,0.0
0.25,10,172,34392,1,100,100.0,0.0
0.25,10,173,61731,1,100,100.0,0.0
0.25,10,174,18977,2,99,99.0,0.016666666666666666
0.25,10,175,23208,1,100,100.0,0.0
0.25,10,176,63546,1,100,100.0,0.0
0.25,10,177,29629,1,100,100.0,0.0
0.25,10,178,88655,1,100,100.0,0.0
0.25,10,179,41404,1,100,100.0,0.0
0.25,10,180,16643,1,100,100.0,0.0
0.25,10,181,53006,2,99,99.0,0.016666666666666666
0.25,10,182,18679,1,100,100.0,0.0
0.25,10,183,24447,1,100,100.0,0.0
0.25,10,184,43868,1,100,100.0,0.0
0.25,10,185,41502,1,100,100.0,0.0
0.25,10,186,32534,1,100,100.0,0.0
0.25,10,187,39956,1,100,100.0,0.0
0.25,10,188,20879,1,100,100.0,0.0
0.25,10,189,74054,1,100,100.0,0.0
0.25,10,190,71606,1,100,100.0,0.0
0.25,10,191,32884,1,100,100.0,0.0
0.25,10,192,46981,1,100,100.0,0.0
0.25,10,193,64930,1,100,100.0,0.0
0.25,10,194,44063,2,99,99.0,0.022222222222222223
0.25,10,195,60702,1,100,100.0,0.0
0.25,10,196,20625,1,100,100.0,0.0
0.25,10,197,57334,1,100,100.0,0.0
0.25,10,198,26531,1,100,100.0,0.0
0.25,10,199,27037,1,100,100.0,0.0
0.4,10,0,51802,1,100,100.0,0.0
0.4,10,1,33823,1,100,100.0,0.0
0.4,10,2,51630,1,100,100.0,0.0
0.4,10,3,37112,1,100,100.0,0.0
0.4,10,4,25768,1,100,100.0,0.0
0.4,10,5,59442,1,100,100.0,0.0
0.4,10,6,38373,1,100,100.0,0.0
0.4,10,7,32603,1,100,100.0,0.0
0.4,10,8,41087,1,100,100.0,0.0
0.4,10,9,42400,1,100,100.0,0.0
0.4,10,10,29969,1,100,100.0,0.0
0.4,10,11,20895,1,100,100.0,0.0
0.4,10,12,54703,1,100,100.0,0.0
0.4,10,13,25473,1,100,100.0,0.0
0.4,10,14,40191,1,100,100.0,0.0
0.4,10,15,27781,1,100,100.0,0.0
0.4,10,16,53447,1,100,100.0,0.0
0.4,10,17,31004,1,100,100.0,0.0
0.4,10,18,18614,1,100,100.0,0.0
0.4,10,19,26961,1,100,100.0,0.0
0.4,10,20,44000,1,100,100.0,0.0
0.4,10,21,20906,1,100,100.0,0.0
0.4,10,22,34265,1,100,100.0,0.0
0.4,10,23,33605,1,100,100.0,0.0
0.4,10,24,23063,1,100,100.0,0.0
0.4,10,25,71652,1,100,100.0,0.0
0.4,10,26,46999,1,100,100.0,0.0
0.4,10,27,41441,1,100,100.0,0.0
0.4,10,28,23767,1,100,100.0,0.0
0.4,10,29,44135,1,100,100.0,0.0
0.4,10,30,54845,1,100,100.0,0.0
0.4,10,31,24981,2,99,99.0,0.022222222222222223
0.4,10,32,21803,1,100,100.0,0.0
0.4,10,33,56097,1,100,100.0,0.0
0.4,10,34,24409,1,100,100.0,0.0
0.4,10,35,23368,2,99,99.0,0.016666666666666666
0.4,10,36,24180,1,100,100.0,0.0
0.4,10,37,44110,1,100,100.0,0.0
0.4,10,38,40310,1,100,100.0,0.0
0.4,10,39,50337,1,100,100.0,0.0
0.4,10,40,35324,1,100,100.0,0.0
0.4,10,41,39504,1,100,100.0,0.0
0.4,10,42,73674,2,99,99.0,0.011111111111111112
0.4,10,43,55916,1,100,100.0,0.0
0.4,10,44,22456,1,100,100.0,0.0
0.4,10,45,54194,1,100,100.0,0.0
0.4,10,46,39386,1,100,100.0,0.0
0.4,10,47,28378,2,99,99.0,0.016666666666666666
0.4,10,48,35235,1,100,100.0,0.0
0.4,10,49,34874,1,100,100.0,0.0
0.4,10,50,36213,1,100,100.0,0.0
0.4,10,51,34511,2,99,99.0,0.022222222222222223
0.4,10,52,21559,1,100,100.0,0.0
0.4,10,53,22918,2,99,99.0,0.016666666666666666
0.4,10,54,16555,1,100,100.0,0.0
0.4,10,55,43409,1,100,100.0,0.0
0.4,10,56,40169,1,100,100.0,0.0
0.4,10,57,28321,1,100,100.0,0.0
0.4,10,58,38573,1,100,100.0,0.0
0.4,10,59,28537,1,100,100.0,0.0
0.4,10,60,22841,1,100,100.0,0.0
0.4,10,61,18675,1,100,100.0,0.0
0.4,10,62,40217,2,99,99.0,0.016666666666666666
0.4,10,63,40401,1,100,100.0,0.0
0.4,10,64,26902,1,100,100.0,0.0
0.4,10,65,40062,2,99,99.0,0.011111111111111112
0.4,10,66,64529,2,99,99.0,0.016666666666666666
0.4,10,67,52995,1,100,100.0,0.0
0.4,10,68,59885,1,100,100.0,0.0
0.4,10,69,29042,1,100,100.0,0.0
0.4,10,70,66438,1,100,100.0,0.0
0.4,10,71,36763,1,100,100.0,0.0
0.4,10,72,41261,2,99,99.0,0.022222222222222223
0.4,10,73,58902,1,100,100.0,0.0
0.4,10,74,33320,1,100,100.0,0.0
0.4,10,75,66907,1,100,100.0,0.0
0.4,10,76,37825,2,99,99.0,0.016666666666666666
0.4,10,77,47288,1,100,100.0,0.0
0.4,10,78,27057,1,100,100.0,0.0
0.4,10,79,23474,1,100,100.0,0.0
0.4,10,80,23160,1,100,100.0,0.0
0.4,10,81,43203,1,100,100.0,0.0
0.4,10,82,27892,1,100,100.0,0.0
0.4,10,83,30997,1,100,100.0,0.0
0.4,10,84,45114,1,100,100.0,0.0
0.4,10,85,44385,1,100,100.0,0.0
0.4,10,86,31978,2,99,99.0,0.022222222222222223
0.4,10,87,20073,1,100,100.0,0.0
0.4,10,88,29485,1,100,100.0,0.0
0.4,10,89,38560,1,100,100.0,0.0
0.4,10,90,23032,1,100,100.0,0.0
0.4,10,91,19871,1,100,100.0,0.0
0.4,10,92,45518,1,100,100.0,0.0
0.4,10,93,24970,1,100,100.0,0.0
0.4,10,94,29958,1,100,100.0,0.0
0.4,10,95,63181,1,100,100.0,0.0
0.4,10,96,38906,1,100,100.0,0.0
0.4,10,97,47611,1,100,100.0,0.0
0.4,10,98,45290,1,100,100.0,0.0
0.4,10,99,22895,1,100,100.0,0.0
0.4,10,100,22259,1,100,100.0,0.0
0.4,10,101,30593,1,100,100.0,0.0
0.4,10,102,17594,1,100,100.0,0.0
0.4,10,103,28472,1,100,100.0,0.0
0.4,10,104,38788,1,100,100.0,0.0
0.4,10,105,95018,1,100,100.0,0.0
0.4,10,106,40833,1,100,100.0,0.0
0.4,10,107,21869,2,99,99.0,0.016666666666666666
0.4,10,108,25479,1,100,100.0,0.0
0.4,10,109,52204,1,100,100.0,0.0
0.4,10,110,32931,1,100,100.0,0.0
0.4,10,111,25196,1,100,100.0,0.0
0.4,10,112,48498,2,99,99.0,0.016666666666666666
0.4,10,113,26525,1,100,100.0,0.0
0.4,10,114,39825,1,100,100.0,0.0
0.4,10,115,19600,1,100,100.0,0.0
0.4,10,116,54370,1,100,100.0,0.0
0.4,10,117,31360,1,100,100.0,0.0
0.4,10,118,27741,1,100,100.0,0.0
0.4,10,119,47687,1,100,100.0,0.0
0.4,10,120,58462,1,100,100.0,0.0
0.4,10,121,43353,1,100,100.0,0.0
0.4,10,122,27977,1,100,100.0,0.0
0.4,10,123,40568,1,100,100.0,0.0
0.4,10,124,30586,1,100,100.0,0.0
0.4,10,125,22334,2,99,99.0,0.011111111111111112
0.4,10,126,31782,1,100,100.0,0.0
0.4,10,127,40636,1,100,100.0,0.0
0.4,10,128,28833,1,100,100.0,0.0
0.4,10,129,34022,1,100,100.0,0.0
0.4,10,130,28861,1,100,100.0,0.0
0.4,10,131,49293,1,100,100.0,0.0
0.4,10,132,29139,1,100,100.0,0.0
0.4,10,133,40918,1,100,100.0,0.0
0.4,10,134,21743,1,100,100.0,0.0
0.4,10,135,29437,1,100,100.0,0.0
0.4,10,136,26752,1,100,100.0,0.0
0.4,10,137,29377,1,100,100.0,0.0
0.4,10,138,84341,1,100,100.0,0.0
0.4,10,139,42209,2,99,99.0,0.022222222222222223
0.4,10,140,11257,1,100,100.0,0.0
0.4,10,141,35151,1,100,100.0,0.0
0.4,10,142,20348,1,100,100.0,0.0
0.4,10,143,51472,1,100,100.0,0.0
0.4,10,144,38985,1,100,100.0,0.0
0.4,10,145,43651,1,100,100.0,0.0
0.4,10,146,32664,1,100,100.0,0.0
0.4,10,147,52761,1,100,100.0,0.0
0.4,10,148,22602,1,100,100.0,0.0
0.4,10,149,30097,1,100,100.0,0.0
0.4,10,150,14670,2,99,99.0,0.022222222222222223
0.4,10,151,37967,1,100,100.0,0.0
0.4,10,152,27629,1,100,100.0,0.0
0.4,10,153,37800,1,100,100.0,0.0
0.4,10,154,42018,1,100,100.0,0.0
0.4,10,155,25947,1,100,100.0,0.0
0.4,10,156,37665,1,100,100.0,0.0
0.4,10,157,55611,1,100,100.0,0.0
0.4,10,158,39513,1,100,100.0,0.0
0.4,10,159,51349,1,100,100.0,0.0
0.4,10,160,42667,2,98,98.0,0.022222222222222223
0.4,10,161,18369,1,100,100.0,0.0
0.4,10,162,36147,1,100,100.0,0.0
0.4,10,163,23171,1,100,100.0,0.0
0.4,10,164,29706,1,100,100.0,0.0
0.4,10,165,32257,1,100,100.0,0.0
0.4,10,166,52648,2,99,99.0,0.022222222222222223
0.4,10,167,60906,1,100,100.0,0.0
0.4,10,168,35343,1,100,100.0,0.0
0.4,10,169,52512,1,100,100.0,0.0
0.4,10,170,50959,1,100,100.0,0.0
0.4,10,171,21032,1,100,100.0,0.0
0.4,10,172,54379,1,100,100.0,0.0
0.4,10,173,39019,2,99,99.0,0.022222222222222223
0.4,10,174,44762,2,99,99.0,0.022222222222222223
0.4,10,175,18426,2,99,99.0,0.016666666666666666
0.4,10,176,34106,1,100,100.0,0.0
0.4,10,177,20794,1,100,100.0,0.0
0.4,10,178,46851,1,100,100.0,0.0
0.4,10,179,45766,1,100,100.0,0.0
0.4,10,180,40042,1,100,100.0,0.0
0.4,10,181,26784,1,100,100.0,0.0
0.4,10,182,42365,2,99,99.0,0.022222222222222223
0.4,10,183,58317,2,98,98.0,0.016666666666666666
0.4,10,184,41122,1,100,100.0,0.0
0.4,10,185,17997,2,99,99.0,0.016666666666666666
0.4,10,186,16137,1,100,100.0,0.0
0.4,10,187,39189,1,100,100.0,0.0
0.4,10,188,42777,1,100,100.0,0.0
0.4,10,189,23500,1,100,100.0,0.0
0.4,10,190,28459,1,100,100.0,0.0
0.4,10,191,73665,1,100,100.0,0.0
0.4,10,192,23250,1,100,100.0,0.0
0.4,10,193,24393,2,99,99.0,0.022222222222222223
0.4,10,194,46143,1,100,100.0,0.0
0.4,10,195,18117,1,100,100.0,0.0
0.4,10,196,41778,1,100,100.0,0.0
0.4,10,197,34803,1,100,100.0,0.0
0.4,10,198,32558,1,100,100.0,0.0
0.4,10,199,26364,1,100,100.0,0.0
0.5,10,0,30474,1,100,100.0,0.0
0.5,10,1,55433,1,100,100.0,0.0
0.5,10,2,31892,2,99,99.0,0.016666666666666666
0.5,10,3,20771,1,100,100.0,0.0
0.5,10,4,55476,1,100,100.0,0.0
0.5,10,5,44188,1,100,100.0,0.0
0.5,10,6,22767,1,100,100.0,0.0
0.5,10,7,35899,1,100,100.0,0.0
0.5,10,8,29968,1,100,100.0,0.0
0.5,10,9,36048,1,100,100.0,0.0
0.5,10,10,26935,2,99,99.0,0.022222222222222223
0.5,10,11,32304,1,100,100.0,0.0
0.5,10,12,48905,1,100,100.0,0.0
0.5,10,13,41070,2,99,99.0,0.016666666666666666
0.5,10,14,31361,1,100,100.0,0.0
0.5,10,15,38105,1,100,100.0,0.0
0.5,10,16,55863,1,100,100.0,0.0
0.5,10,17,57693,1,100,100.0,0.0
0.5,10,18,31875,1,100,100.0,0.0
0.5,10,19,35828,1,100,100.0,0.0
0.5,10,20,38514,1,100,100.0,0.0
0.5,10,21,44510,1,100,100.0,0.0
0.5,10,22,21827,1,100,100.0,0.0
0.5,10,23,74281,3,98,98.0,0.03333333333333333
0.5,10,24,43883,1,100,100.0,0.0
0.5,10,25,56437,1,100,100.0,0.0
0.5,10,26,61417,1,100,100.0,0.0
0.5,10,27,40341,1,100,100.0,0.0
0.5,10,28,91180,1,100,100.0,0.0
0.5,10,29,43423,1,100,100.0,0.0
0.5,10,30,49851,1,100,100.0,0.0
0.5,10,31,19792,1,100,100.0,0.0
0.5,10,32,16160,1,100,100.0,0.0
0.5,10,33,34178,1,100,100.0,0.0
0.5,10,34,36593,1,100,100.0,0.0
0.5,10,35,33517,1,100,100.0,0.0
0.5,10,36,31836,1,100,100.0,0.0
0.5,10,37,33855,1,100,100.0,0.0
0.5,10,38,47461,1,100,100.0,0.0
0.5,10,39,86323,1,100,100.0,0.0
0.5,10,40,30359,1,100,100.0,0.0
0.5,10,41,19857,1,100,100.0,0.0
0.5,10,42,45125,1,100,100.0,0.0
0.5,10,43,36941,1,100,100.0,0.0
0.5,10,44,40416,1,100,100.0,0.0
0.5,10,45,30777,1,100,100.0,0.0
0.5,10,46,29361,1,100,100.0,0.0
0.5,10,47,16547,2,99,99.0,0.016666666666666666
0.5,10,48,60760,1,100,100.0,0.0
0.5,10,49,31481,1,100,100.0,0.0
0.5,10,50,36398,2,99,99.0,0.011111111111111112
0.5,10,51,47744,2,99,99.0,0.022222222222222223
0.5,10,52,39104,1,100,100.0,0.0
0.5,10,53,53460,1,100,100.0,0.0
0.5,10,54,29026,1,100,100.0,0.0
0.5,10,55,58008,1,100,100.0,0.0
0.5,10,56,35359,1,100,100.0,0.0
0.5,10,57,53046,1,100,100.0,0.0
0.5,10,58,39899,1,100,100.0,0.0
0.5,10,59,60993,1,100,100.0,0.0
0.5,10,60,35552,2,99,99.0,0.016666666666666666
0.5,10,61,48469,1,100,100.0,0.0
0.5,10,62,75765,1,100,100.0,0.0
0.5,10,63,18343,1,100,100.0,0.0
0.5,10,64,21280,1,100,100.0,0.0
0.5,10,65,24112,2,99,99.0,0.022222222222222223
0.5,10,66,69358,2,99,99.0,0.016666666666666666
0.5,10,67,27094,2,99,99.0,0.011111111111111112
0.5,10,68,19897,2,99,99.0,0.016666666666666666
0.5,10,69,57967,1,100,100.0,0.0
0.5,10,70,33477,1,100,100.0,0.0
0.5,10,71,32042,1,100,100.0,0.0
0.5,10,72,31056,1,100,100.0,0.0
0.5,10,73,19596,1,100,100.0,0.0
0.5,10,74,15583,1,100,100.0,0.0
0.5,10,75,23432,1,100,100.0,0.0
0.5,10,76,24877,2,99,99.0,0.016666666666666666
0.5,10,77,47476,1,100,100.0,0.0
0.5,10,78,25739,1,100,100.0,0.0
0.5,10,79,53958,1,100,100.0,0.0
0.5,10,80,29623,1,100,100.0,0.0
0.5,10,81,20729,1,100,100.0,0.0
0.5,10,82,58983,1,100,100.0,0.0
0.5,10,83,36435,1,100,100.0,0.0
0.5,10,84,48615,2,99,99.0,0.022222222222222223
0.5,10,85,29521,1,100,100.0,0.0
0.5,10,86,32830,1,100,100.0,0.0
0.5,10,87,25005,1,100,100.0,0.0
0.5,10,88,25742,1,100,100.0,0.0
0.5,10,89,45943,1,100,100.0,0.0
0.5,10,90,78823,1,100,100.0,0.0
0.5,10,91,31055,1,100,100.0,0.0
0.5,10,92,33856,1,100,100.0,0.0
0.5,10,93,63694,1,100,100.0,0.0
0.5,10,94,52867,1,100,100.0,0.0
0.5,10,95,35089,1,100,100.0,0.0
0.5,10,96,29953,1,100,100.0,0.0
0.5,10,97,37334,1,100,100.0,0.0
0.5,10,98,27515,1,100,100.0,0.0
0.5,10,99,28961,1,100,100.0,0.0
0.5,10,100,44940,1,100,100.0,0.0
0.5,10,101,51147,1,100,100.0,0.0
0.5,10,102,19931,1,100,100.0,0.0
0.5,10,103,39578,1,100,100.0,0.0
0.5,10,104,36120,1,100,100.0,0.0
0.5,10,105,42424,1,100,100.0,0.0
0.5,10,106,43949,1,100,100.0,0.0
0.5,10,107,33702,1,100,100.0,0.0
0.5,10,108,29520,1,100,100.0,0.0
0.5,10,109,34195,1,100,100.0,0.0
0.5,10,110,37030,1,100,100.0,0.0
0.5,10,111,33328,1,100,100.0,0.0
0.5,10,112,44980,1,100,100.0,0.0
0.5,10,113,24089,1,100,100.0,0.0
0.5,10,114,22738,1,100,100.0,0.0
0.5,10,115,41429,1,100,100.0,0.0
0.5,10,116,28116,1,100,100.0,0.0
0.5,10,117,28616,1,100,100.0,0.0
0.5,10,118,30961,1,100,100.0,0.0
0.5,10,119,15729,1,100,100.0,0.0
0.5,10,120,49345,1,100,100.0,0.0
0.5,10,121,43967,1,100,100.0,0.0
0.5,10,122,38293,1,100,100.0,0.0
0.5,10,123,26490,2,99,99.0,0.022222222222222223
0.5,10,124,56927,1,100,100.0,0.0
0.5,10,125,47568,1,100,100.0,0.0
0.5,10,126,26462,1,100,100.0,0.0
0.5,10,127,28727,1,100,100.0,0.0
0.5,10,128,18137,1,100,100.0,0.0
0.5,10,129,30396,2,99,99.0,0.022222222222222223
0.5,10,130,46861,1,100,100.0,0.0
0.5,10,131,36589,1,100,100.0,0.0
0.5,10,132,40319,1,100,100.0,0.0
0.5,10,133,20691,1,100,100.0,0.0
0.5,10,134,63696,2,99,99.0,0.016666666666666666
0.5,10,135,28277,1,100,100.0,0.0
0.5,10,136,39840,1,100,100.0,0.0
0.5,10,137,23207,2,98,98.0,0.016666666666666666
0.5,10,138,36624,1,100,100.0,0.0
0.5,10,139,21509,1,100,100.0,0.0
0.5,10,140,41028,1,100,100.0,0.0
0.5,10,141,14250,1,100,100.0,0.0
0.5,10,142,38165,1,100,100.0,0.0
0.5,10,143,22143,1,100,100.0,0.0
0.5,10,144,35409,1,100,100.0,0.0
0.5,10,145,27567,2,99,99.0,0.016666666666666666
0.5,10,146,40750,2,99,99.0,0.022222222222222223
0.5,10,147,34274,1,100,100.0,0.0
0.5,10,148,29815,1,100,100.0,0.0
0.5,10,149,22838,1,100,100.0,0.0
0.5,10,150,45631,1,100,100.0,0.0
0.5,10,151,58710,1,100,100.0,0.0
0.5,10,152,47693,1,100,100.0,0.0
0.5,10,153,18152,2,99,99.0,0.016666666666666666
0.5,10,154,47276,1,100,100.0,0.0
0.5,10,155,33971,1,100,100.0,0.0
0.5,10,156,22661,1,100,100.0,0.0
0.5,10,157,38521,1,100,100.0,0.0
0.5,10,158,30374,1,100,100.0,0.0
0.5,10,159,28362,1,100,100.0,0.0
0.5,10,160,27280,1,100,100.0,0.0
0.5,10,161,34442,1,100,100.0,0.0
0.5,10,162,65401,2,99,99.0,0.022222222222222223
0.5,10,163,23231,1,100,100.0,0.0
0.5,10,164,46997,1,100,100.0,0.0
0.5,10,165,42781,1,100,100.0,0.0
0.5,10,166,21595,2,99,99.0,0.022222222222222223
0.5,10,167,14968,1,100,100.0,0.0
0.5,10,168,25910,1,100,100.0,0.0
0.5,10,169,58751,1,100,100.0,0.0
0.5,10,170,22230,1,100,100.0,0.0
0.5,10,171,24536,1,100,100.0,0.0
0.5,10,172,20471,2,99,99.0,0.016666666666666666
0.5,10,173,31598,1,100,100.0,0.0
0.5,10,174,33523,1,100,100.0,0.0
0.5,10,175,38634,1,100,100.0,0.0
0.5,10,176,45493,2,99,99.0,0.011111111111111112
0.5,10,177,45389,1,100,100.0,0.0
0.5,10,178,40392,1,100,100.0,0.0
0.5,10,179,41424,1,100,100.0,0.0
0.5,10,180,37853,1,100,100.0,0.0
0.5,10,181,31241,1,100,100.0,0.0
0.5,10,182,52379,1,100,100.0,0.0
0.5,10,183,28015,1,100,100.0,0.0
0.5,10,184,23258,1,100,100.0,0.0
0.5,10,185,35630,1,100,100.0,0.0
0.5,10,186,25097,1,100,100.0,0.0
0.5,10,187,59018,1,100,100.0,0.0
0.5,10,188,47426,1,100,100.0,0.0
0.5,10,189,38064,1,100,100.0,0.0
0.5,10,190,37272,1,100,100.0,0.0
0.5,10,191,36388,1,100,100.0,0.0
0.5,10,192,47071,1,100,100.0,0.0
0.5,10,193,58019,1,100,100.0,0.0
0.5,10,194,43442,1,100,100.0,0.0
0.5,10,195,19249,1,100,100.0,0.0
0.5,10,196,59668,1,100,100.0,0.0
0.5,10,197,50280,1,100,100.0,0.0
0.5,10,198,42896,1,100,100.0,0.0
0.5,10,199,30004,1,100,100.0,0.0
0.6,10,0,25007,1,100,100.0,0.0
0.6,10,1,41702,1,100,100.0,0.0
0.6,10,2,67285,1,100,100.0,0.0
0.6,10,3,30927,2,99,99.0,0.022222222222222223
0.6,10,4,29460,1,100,100.0,0.0
0.6,10,5,26412,1,100,100.0,0.0
0.6,10,6,34589,1,100,100.0,0.0
0.6,10,7,37485,1,100,100.0,0.0
0.6,10,8,36599,1,100,100.0,0.0
0.6,10,9,42935,1,100,100.0,0.0
0.6,10,10,28473,1,100,100.0,0.0
0.6,10,11,18432,1,100,100.0,0.0
0.6,10,12,30381,1,100,100.0,0.0
0.6,10,13,27805,1,100,100.0,0.0
0.6,10,14,39414,1,100,100.0,0.0
0.6,10,15,69421,2,99,99.0,0.022222222222222223
0.6,10,16,45126,1,100,100.0,0.0
0.6,10,17,29861,1,100,100.0,0.0
0.6,10,18,31930,1,100,100.0,0.0
0.6,10,19,38672,1,100,100.0,0.0
0.6,10,20,26512,1,100,100.0,0.0
0.6,10,21,54312,1,100,100.0,0.0
0.6,10,22,21393,1,100,100.0,0.0
0.6,10,23,56044,1,100,100.0,0.0
0.6,10,24,22460,1,100,100.0,0.0
0.6,10,25,93689,2,96,96.0,0.022222222222222223
0.6,10,26,34702,1,100,100.0,0.0
0.6,10,27,45065,1,100,100.0,0.0
0.6,10,28,49218,1,100,100.0,0.0
0.6,10,29,40624,2,99,99.0,0.011111111111111112
0.6,10,30,21186,1,100,100.0,0.0
0.6,10,31,69744,1,100,100.0,0.0
0.6,10,32,44854,1,100,100.0,0.0
0.6,10,33,16409,1,100,100.0,0.0
0.6,10,34,57486,2,98,98.0,0.016666666666666666
0.6,10,35,17881,1,100,100.0,0.0
0.6,10,36,17688,1,100,100.0,0.0
0.6,10,37,63929,1,100,100.0,0.0
0.6,10,38,24534,2,99,99.0,0.011111111111111112
0.6,10,39,41547,1,100,100.0,0.0
0.6,10,40,27902,2,99,99.0,0.016666666666666666
0.6,10,41,29159,1,100,100.0,0.0
0.6,10,42,37193,1,100,100.0,0.0
0.6,10,43,32189,1,100,100.0,0.0
0.6,10,44,42652,1,100,100.0,0.0
0.6,10,45,37428,1,100,100.0,0.0
0.6,10,46,20580,1,100,100.0,0.0
0.6,10,47,20124,1,100,100.0,0.0
0.6,10,48,23538,1,100,100.0,0.0
0.6,10,49,15676,1,100,100.0,0.0
0.6,10,50,60265,1,100,100.0,0.0
0.6,10,51,35515,2,99,99.0,0.016666666666666666
0.6,10,52,48031,1,100,100.0,0.0
0.6,10,53,27483,2,99,99.0,0.022222222222222223
0.6,10,54,54139,1,100,100.0,0.0
0.6,10,55,36218,1,100,100.0,0.0
0.6,10,56,57757,1,100,100.0,0.0
0.6,10,57,50928,1,100,100.0,0.0
0.6,10,58,31284,1,100,100.0,0.0
0.6,10,59,53273,1,100,100.0,0.0
0.6,10,60,79102,1,100,100.0,0.0
0.6,10,61,33651,1,100,100.0,0.0
0.6,10,62,12283,1,100,100.0,0.0
0.6,10,63,49547,1,100,100.0,0.0
0.6,10,64,28353,1,100,100.0,0.0
0.6,10,65,19149,2,96,96.0,0.03333333333333333
0.6,10,66,27742,1,100,100.0,0.0
0.6,10,67,22538,1,100,100.0,0.0
0.6,10,68,19060,1,100,100.0,0.0
0.6,10,69,37412,1,100,100.0,0.0
0.6,10,70,46033,1,100,100.0,0.0
0.6,10,71,20420,1,100,100.0,0.0
0.6,10,72,17544,1,100,100.0,0.0
0.6,10,73,53488,1,100,100.0,0.0
0.6,10,74,37491,1,100,100.0,0.0
0.6,10,75,33269,1,100,100.0,0.0
0.6,10,76,32591,2,99,99.0,0.011111111111111112
0.6,10,77,59631,2,98,98.0,0.027777777777777776
0.6,10,78,42993,1,100,100.0,0.0
0.6,10,79,16849,1,100,100.0,0.0
0.6,10,80,46952,2,99,99.0,0.016666666666666666
0.6,10,81,33916,2,99,99.0,0.022222222222222223
0.6,10,82,23908,1,100,100.0,0.0
0.6,10,83,83213,1,100,100.0,0.0
0.6,10,84,25635,1,100,100.0,0.0
0.6,10,85,51796,1,100,100.0,0.0
0.6,10,86,33974,1,100,100.0,0.0
0.6,10,87,66865,1,100,100.0,0.0
0.6,10,88,28270,1,100,100.0,0.0
0.6,10,89,42860,1,100,100.0,0.0
0.6,10,90,22239,1,100,100.0,0.0
0.6,10,91,32264,1,100,100.0,0.0
0.6,10,92,49621,1,100,100.0,0.0
0.6,10,93,37128,1,100,100.0,0.0
0.6,10,94,24066,1,100,100.0,0.0
0.6,10,95,45269,1,100,100.0,0.0
0.6,10,96,34452,1,100,100.0,0.0
0.6,10,97,47294,1,100,100.0,0.0
0.6,10,98,34778,1,100,100.0,0.0
0.6,10,99,43428,1,100,100.0,0.0
0.6,10,100,32856,1,100,100.0,0.0
0.6,10,101,52399,1,100,100.0,0.0
0.6,10,102,23511,1,100,100.0,0.0
0.6,10,103,21696,1,100,100.0,0.0
0.6,10,104,41701,1,100,100.0,0.0
0.6,10,105,42302,1,100,100.0,0.0
0.6,10,106,21163,1,100,100.0,0.0
0.6,10,107,21492,2,99,99.0,0.022222222222222223
0.6,10,108,77955,2,99,99.0,0.016666666666666666
0.6,10,109,18857,1,100,100.0,0.0
0.6,10,110,50253,1,100,100.0,0.0
0.6,10,111,34933,1,100,100.0,0.0
0.6,10,112,41864,1,100,100.0,0.0
0.6,10,113,21714,1,100,100.0,0.0
0.6,10,114,51547,1,100,100.0,0.0
0.6,10,115,45143,1,100,100.0,0.0
0.6,10,116,37984,1,100,100.0,0.0
0.6,10,117,31914,1,100,100.0,0.0
0.6,10,118,25564,1,100,100.0,0.0
0.6,10,119,36366,1,100,100.0,0.0
0.6,10,120,80115,1,100,100.0,0.0
0.6,10,121,50741,1,100,100.0,0.0
0.6,10,122,23605,2,98,98.0,0.022222222222222223
0.6,10,123,40763,1,100,100.0,0.0
0.6,10,124,58630,1,100,100.0,0.0
0.6,10,125,46604,1,100,100.0,0.0
0.6,10,126,34450,1,100,100.0,0.0
0.6,10,127,23267,1,100,100.0,0.0
0.6,10,128,47284,1,100,100.0,0.0
0.6,10,129,34194,2,99,99.0,0.011111111111111112
0.6,10,130,35518,1,100,100.0,0.0
0.6,10,131,27824,1,100,100.0,0.0
0.6,10,132,34474,3,98,98.0,0.03888888888888889
0.6,10,133,44500,1,100,100.0,0.0
0.6,10,134,56371,1,100,100.0,0.0
0.6,10,135,19907,3,98,98.0,0.03888888888888889
0.6,10,136,53849,1,100,100.0,0.0
0.6,10,137,29611,2,99,99.0,0.016666666666666666
0.6,10,138,37553,1,100,100.0,0.0
0.6,10,139,25964,2,99,99.0,0.011111111111111112
0.6,10,140,30400,1,100,100.0,0.0
0.6,10,141,27019,1,100,100.0,0.0
0.6,10,142,36794,1,100,100.0,0.0
0.6,10,143,40497,1,100,100.0,0.0
0.6,10,144,28331,1,100,100.0,0.0
0.6,10,145,24241,1,100,100.0,0.0
0.6,10,146,21239,1,100,100.0,0.0
0.6,10,147,35091,1,100,100.0,0.0
0.6,10,148,63186,1,100,100.0,0.0
0.6,10,149,16255,2,99,99.0,0.016666666666666666
0.6,10,150,25792,1,100,100.0,0.0
0.6,10,151,43224,1,100,100.0,0.0
0.6,10,152,53331,1,100,100.0,0.0
0.6,10,153,40591,1,100,100.0,0.0
0.6,10,154,32086,1,100,100.0,0.0
0.6,10,155,39192,1,100,100.0,0.0
0.6,10,156,36665,1,100,100.0,0.0
